epoch,step,train_loss,val_loss
0,49,0.6953885555267334,
0,99,5.551982879638672,
0,149,0.08772097527980804,
0,199,4.057987213134766,
0,249,0.29829737544059753,
0,299,0.006210035178810358,
0,349,0.054093945771455765,
0,399,0.2650296688079834,
0,449,0.10722733289003372,
0,499,0.03437471762299538,
0,549,3.479010820388794,
0,599,0.8036876320838928,
0,649,9.953981134458445e-06,
0,699,1.2745089530944824,
0,749,0.9751930236816406,
0,799,0.3633435070514679,
0,849,0.37409719824790955,
0,899,0.21360523998737335,
0,949,0.022054851055145264,
0,999,0.0712263211607933,
0,1049,2.204298496246338,
0,1099,0.02323041670024395,
0,1149,0.39142924547195435,
0,1199,0.6635441780090332,
0,1249,0.021302329376339912,
0,1279,,0.5853047370910645
1,1299,0.025386355817317963,
1,1349,0.15056145191192627,
1,1399,0.2841515839099884,
1,1449,0.026249388232827187,
1,1499,0.9863041639328003,
1,1549,0.2131108045578003,
1,1599,0.1461675763130188,
1,1649,1.7239413261413574,
1,1699,0.0751805379986763,
1,1749,0.008537526242434978,
1,1799,1.0091743469238281,
1,1849,0.028260210528969765,
1,1899,0.19902054965496063,
1,1949,0.5552781224250793,
1,1999,1.0363633632659912,
1,2049,0.3885518014431,
1,2099,0.005938755813986063,
1,2149,0.003458089893683791,
1,2199,0.011989157646894455,
1,2249,0.0038126716390252113,
1,2299,0.17791344225406647,
1,2349,0.19761566817760468,
1,2399,0.48159778118133545,
1,2449,0.366183340549469,
1,2499,0.6710289120674133,
1,2549,0.7594732046127319,
1,2559,,0.5879549384117126
